Id,SalePrice
1821,135182.64290383982
1822,162586.17954355862
1823,53319.83599497215
1824,139789.0317527681
1825,132068.2029431279
1826,99997.91989327056
1827,81924.74280478382
1828,130362.41269141521
1829,139489.38586043264
1830,150251.73572132652
1831,152427.61095732416
1832,77297.72059454545
1833,149321.05011914053
1834,127966.2420950144
1835,113606.13617590029
1836,126228.06600574721
1837,86191.1725724888
1838,107219.18907660332
1839,130681.85055073015
1840,135600.37085513375
1841,117311.67455438018
1842,90926.35430516973
1843,113250.4224784345
1844,134875.52844803577
1845,130384.33052779938
1846,152989.63582445207
1847,161428.09291189417
1848,33011.910207297595
1849,116083.85838824057
1850,115194.00933467105
1851,151991.27039340744
1852,124778.71840137345
1853,132612.2339880442
1854,181493.84573026528
1855,164385.64380219032
1856,227808.41002844583
1857,142961.0512723347
1858,142086.27813661523
1859,109804.82799456395
1860,158197.64004941785
1861,108755.42548642591
1862,293403.86217465944
1863,292693.7583989448
1864,292708.2997731915
1865,349309.38177638984
1866,348570.3911064983
1867,229952.35590156933
1868,306973.8367976749
1869,222039.3356771068
1870,232142.50033992634
1871,259338.6107877379
1872,189999.5582747048
1873,231769.99304436872
1874,132692.18776378478
1875,187192.68780938693
1876,188310.34853266436
1877,212484.51668833577
1878,208216.67685676581
1879,121799.13569071834
1880,126998.67417874356
1881,241510.49001715958
1882,252821.04531868553
1883,190978.26729432054
1884,205033.88076435917
1885,242441.64848614784
1886,286885.44631384
1887,233226.6141348032
1888,269123.02874549956
1889,171795.93082472123
1890,91598.9686795163
1891,127607.82665432201
1892,85403.19274840923
1893,135440.84463412588
1894,103155.8479340569
1895,134807.78438209317
1896,126373.151253241
1897,103328.17747012533
1898,110535.82144377432
1899,155503.39025092573
1900,135275.3308548668
1901,151782.1728776076
1902,123614.66907767448
1903,198053.72062885028
1904,129211.74476859879
1905,189135.09241214648
1906,147106.42465048537
1907,209614.6116930307
1908,106567.71615863321
1909,147518.1557902851
1910,122793.3579109899
1911,192089.85632568804
1912,278981.07296742697
1913,165110.64110190998
1914,63732.15052890811
1915,310385.09862092644
1916,14523.9436852473
1917,254248.20799268738
1918,140589.9659925461
1919,175437.1232884033
1920,162501.03078381703
1921,365646.4050194748
1922,330639.0126021516
1923,238743.63481572724
1924,207557.80148984637
1925,216281.35764288608
1926,373555.6476303142
1927,134513.04480047786
1928,166518.38722820973
1929,123062.11790877325
1930,135287.01626908575
1931,144365.33526855838
1932,142689.24585433298
1933,173707.1222484901
1934,169747.97327450055
1935,168431.14186438418
1936,184560.91284753752
1937,179373.3648437597
1938,189820.13332333605
1939,243772.97988990118
1940,187807.11563442333
1941,168212.83312854214
1942,196645.42555164447
1943,207294.11036393352
1944,321569.4098689483
1945,357105.07229761896
1946,139195.65320984888
1947,285181.05338544596
1948,171748.258843293
1949,262309.5807165863
1950,201028.82973149183
1951,273025.37467985944
1952,231948.21714765608
1953,203615.8528686862
1954,192583.80072436354
1955,120798.0961824186
1956,329624.5187511542
1957,154157.49293427798
1958,290695.55147583643
1959,137504.00600235097
1960,106862.41847923584
1961,125567.40323807746
1962,96117.73931064438
1963,108275.81721069587
1964,97531.573509845
1965,140388.52113523657
1966,141080.90535449403
1967,285953.7846398191
1968,376841.4933910242
1969,362741.66662873176
1970,351884.91975658026
1971,418866.6128906397
1972,353204.7487763257
1973,298197.03487724287
1974,323200.451430978
1975,440902.72342489474
1976,272183.5538270789
1977,344255.3116756473
1978,309581.93222341605
1979,312282.197936276
1980,185035.77502010108
1981,336789.0957712507
1982,214517.89064763213
1983,202380.93397910747
1984,187125.2521733328
1985,220958.4459264708
1986,215460.05719284582
1987,194206.81569087532
1988,186366.4512508412
1989,208412.65364762186
1990,225480.4033416651
1991,219991.93426419818
1992,243264.34541168273
1993,184653.21936920504
1994,237915.0482632387
1995,181564.25001350074
1996,285147.75219827925
1997,311554.24872282747
1998,289224.154376108
1999,277728.50025332125
2000,302950.6731807526
2001,305849.3763894393
2002,257338.90835309055
2003,263180.23888786475
2004,290264.0325203388
2005,244337.46643213663
2006,215671.771131641
2007,256488.80993269815
2008,230534.21978702623
2009,208345.27767344666
2010,216532.43611921955
2011,144809.8328271633
2012,186906.2249824975
2013,185173.82449566617
2014,203812.90069478384
2015,218916.8039416758
2016,200760.69251955053
2017,211329.3149811817
2018,113747.12742720371
2019,137187.5541328077
2020,86217.24265181307
2021,97909.56936070179
2022,187985.878005089
2023,157283.02609452643
2024,288500.0893531747
2025,330638.2178949708
2026,180814.73745704192
2027,160818.26914285202
2028,157528.86940137835
2029,174103.18387657043
2030,277022.46593376534
2031,252075.60654949435
2032,269950.2557164837
2033,267210.548878009
2034,181093.8817729217
2035,214756.48753216804
2036,222112.59586216736
2037,227145.26955501814
2038,328349.0070046796
2039,224210.47951251455
2040,333984.8431459962
2041,301538.0683943778
2042,208006.84838531227
2043,175137.02513977757
2044,178113.6334805727
2045,209888.69965601445
2046,129530.02043554209
2047,136198.24400773438
2048,151458.06831876244
2049,130257.17790324816
2050,180319.35854931758
2051,116901.80233088601
2052,116894.53943518405
2053,147151.14196666903
2054,78495.37319766326
2055,173109.4971708687
2056,153762.71445995904
2057,107262.21837997688
2058,212711.98938020694
2059,126422.82151535028
2060,182304.68660649378
2061,181566.51823650626
2062,114407.5641851314
2063,123217.3220819348
2064,120037.49768369882
2065,130722.61160827774
2066,172422.34950027475
2067,110906.09233729
2068,132473.8283771765
2069,83880.00536912864
2070,108769.78300256158
2071,84873.5444545197
2072,147173.9246910013
2073,134583.11781743224
2074,186900.6246223692
2075,143117.1589964157
2076,128593.00378628765
2077,148037.75701864506
2078,113083.38881568918
2079,146090.63665425725
2080,120461.68626777522
2081,126091.0438256719
2082,112880.64827617085
2083,147949.87507403863
2084,97141.88837627276
2085,107351.84933158151
2086,118904.13045029895
2087,131752.09927920063
2088,99721.43724804146
2089,86852.51062947912
2090,129910.83301488796
2091,82429.83663161907
2092,138330.60322050197
2093,170431.37076112904
2094,132354.32188021275
2095,136502.3462967865
2096,90107.84305380684
2097,115384.24439178573
2098,146167.69485955412
2099,20808.740261945815
2100,45562.39081331462
2101,120423.67409303514
2102,143893.1721092948
2103,96220.20629147647
2104,149808.05531710875
2105,157534.99971639056
2106,49942.58001241948
2107,194897.82579934178
2108,130028.20258866953
2109,99489.91733536604
2110,116648.57893098876
2111,156892.99948894576
2112,128668.57405689241
2113,125280.80075202807
2114,126463.91001669508
2115,163980.41330818195
2116,93473.20649328755
2117,138683.89287605393
2118,123875.21717248522
2119,105276.88300978254
2120,127537.16391371895
2121,73523.20806423131
2122,99663.12509827476
2123,79663.39799875725
2124,169039.90256420334
2125,139767.5478621031
2126,148446.85627163062
2127,165668.5623615605
2128,148519.09910021716
2129,77977.76701644667
2130,121992.85540528863
2131,131109.87648476582
2132,112711.53400259357
2133,121812.92424911223
2134,128786.06431459608
2135,112833.7632256701
2136,55653.584450700844
2137,104350.9782291355
2138,155072.63067718892
2139,149456.37691527154
2140,147061.21809632325
2141,161882.51719119644
2142,125717.34487967052
2143,150215.2492048405
2144,104622.00122013527
2145,138683.23530088307
2146,170581.567359318
2147,155611.25481174636
2148,147205.92567419366
2149,165883.94811204606
2150,217731.79727864332
2151,131703.45258797903
2152,196375.63081093744
2153,198422.61970871862
2154,108444.90560592955
2155,134101.91532625174
2156,276047.35474754014
2157,244063.9074075005
2158,241579.66699995133
2159,233651.24774481796
2160,191407.5797812197
2161,256035.42608704642
2162,354529.7320766932
2163,364470.8877529992
2164,244947.25865488866
2165,211467.1535593444
2166,149905.44245187228
2167,214082.23368180802
2168,190720.99369504847
2169,200967.20932558717
2170,215797.97741207742
2171,164303.80984261556
2172,131537.82554142902
2173,166821.37029831178
2174,229519.53833536766
2175,274016.5574992369
2176,296558.3104723597
2177,238484.751302906
2178,228467.2787916734
2179,145553.68980201465
2180,196078.25699485996
2181,204125.28597138188
2182,226381.6800757678
2183,201077.1781277566
2184,119851.38101603958
2185,128902.5345316705
2186,155405.44815052487
2187,160563.84918662315
2188,167235.32355854582
2189,307865.209151086
2190,64003.83454409403
2191,55183.02399761832
2192,73531.89720350683
2193,121443.42803948696
2194,96355.70466755894
2195,100688.39645708802
2196,105729.20060966723
2197,113833.34847734397
2198,163683.47010118628
2199,184870.59246373497
2200,131669.8804821869
2201,145909.00083505514
2202,220980.41080239095
2203,116379.74697999065
2204,154333.64887558168
2205,103773.81849900704
2206,134084.87843133436
2207,186201.18697018418
2208,226556.71593298652
2209,197320.890754583
2210,119769.61053730836
2211,115719.92889995064
2212,134139.32678599603
2213,109538.24767103141
2214,156963.0650719514
2215,90447.56667160896
2216,149407.94515067065
2217,75311.98201684478
2218,90215.39153726051
2219,85518.99409629042
2220,46094.436915888946
2221,311312.80186224566
2222,280308.174614508
2223,301975.9631548214
2224,221054.26258488878
2225,114017.36442420896
2226,186210.93389779606
2227,227783.1073924352
2228,287773.3004768175
2229,241187.68955904816
2230,143166.0282294058
2231,222154.96837031093
2232,186502.9543371959
2233,201169.23132884863
2234,274648.2040052842
2235,248050.13428513624
2236,254063.94850322953
2237,318104.5712484801
2238,193331.75372567656
2239,121053.57118165206
2240,167831.55157021055
2241,144361.70263598784
2242,114086.83280280977
2243,125521.84722812416
2244,104504.913822904
2245,99183.87671628987
2246,148917.22587581462
2247,114887.11455820056
2248,113690.70124808415
2249,120626.90026386868
2250,124938.83887100534
2251,88572.79640964692
2252,181470.52408493846
2253,149007.98891251592
2254,176032.3059903945
2255,188796.59910047578
2256,192532.33921763152
2257,201686.67410222063
2258,172195.38918979486
2259,178631.72339487314
2260,119267.23453230286
2261,193515.32604083684
2262,206890.30760764246
2263,352674.45830938173
2264,412623.07765099953
2265,143939.45230467105
2266,273620.05335106957
2267,334906.87543858716
2268,376955.2600571385
2269,167943.84393750245
2270,212224.20153682283
2271,226953.23399616912
2272,270891.01654306945
2273,171354.8184218458
2274,184737.55594647425
2275,159511.9780339066
2276,203456.76481309877
2277,186930.12505460955
2278,147888.91169229298
2279,127544.7674692167
2280,104854.19149134657
2281,175746.66165373838
2282,187920.8538813138
2283,115313.24299677482
2284,125152.6642209114
2285,137375.6968678573
2286,119253.56906857871
2287,361692.12583823304
2288,279153.5016898482
2289,291867.95282268553
2290,392075.3504615687
2291,322841.5801722222
2292,389248.4838244987
2293,411228.28682398656
2294,348568.7723426188
2295,434400.90865504916
2296,235926.25367829806
2297,346324.2841369998
2298,345056.23553623783
2299,336649.5907454586
2300,301248.0540666564
2301,323766.101803654
2302,246588.62188871764
2303,243810.49996351282
2304,233856.62260569198
2305,210956.04861216867
2306,209037.9955527464
2307,218481.47043361567
2308,220966.39323092683
2309,305272.739069213
2310,204513.73811844824
2311,214881.79711433363
2312,189202.34499584502
2313,181250.73181059488
2314,188944.6020728431
2315,192063.25401711703
2316,217122.75523667474
2317,199032.4053211657
2318,198522.42800424964
2319,198644.41695176106
2320,189377.79691182106
2321,237683.4890848601
2322,204185.2092545254
2323,194389.76995976304
2324,197430.43645872097
2325,224483.219157146
2326,189163.2498709209
2327,210629.70621252022
2328,231283.6235628223
2329,190895.58305320644
2330,182575.06855811682
2331,318649.3683541416
2332,358642.2247467432
2333,297052.3006927923
2334,252871.1110449934
2335,281635.626581183
2336,290548.75969581306
2337,197330.00370406595
2338,252931.77971030847
2339,232192.55530684988
2340,397735.874089313
2341,210895.74113817466
2342,245627.72776623402
2343,234263.9366302545
2344,228962.65735287283
2345,231085.2748429483
2346,210716.64155145295
2347,196077.66488634673
2348,246013.33505468466
2349,186801.97948157403
2350,311830.23048479896
2351,270844.2460808639
2352,257895.4263914948
2353,253803.7814700459
2354,131616.19626340902
2355,151691.85710198074
2356,169471.71129866026
2357,206740.06584377933
2358,208738.08447485362
2359,119103.17903315721
2360,125316.99017799477
2361,137550.778453055
2362,271693.69283413555
2363,162046.1525045002
2364,189058.68194436975
2365,231324.3862709452
2366,196158.59689838276
2367,222149.75719746292
2368,212706.3830961876
2369,204432.0034627881
2370,172111.56071641887
2371,171114.44920893578
2372,201197.30602160658
2373,301181.55281151464
2374,302525.94594978367
2375,241768.24546935366
2376,297789.4635595853
2377,328511.7933169735
2378,143026.74065110914
2379,215645.7298018683
2380,167393.35762572207
2381,171489.53434694454
2382,219741.8738310415
2383,205430.96929029492
2384,251327.43727842992
2385,173196.27510567242
2386,137358.62024867182
2387,130134.632330886
2388,118549.7270075444
2389,122298.12979596785
2390,154072.74202435344
2391,129259.3823570428
2392,107313.20461366615
2393,179608.11780973437
2394,126267.50919122834
2395,204408.94190693693
2396,150316.80358542153
2397,217698.53863450934
2398,119052.18020679208
2399,73085.11733833732
2400,67978.47973805502
2401,117246.96018315887
2402,142897.33071643912
2403,130974.98020754269
2404,151370.46981025755
2405,164410.54616560077
2406,143933.54626147958
2407,131375.4482900821
2408,155838.4655723354
2409,109882.01539876015
2410,189514.43653418697
2411,105257.13456878018
2412,158628.69561106147
2413,119903.88093465913
2414,156308.23972543704
2415,131916.53513069643
2416,129896.72154770067
2417,131696.2916506992
2418,126447.19857499027
2419,137683.3498664108
2420,117224.76299745869
2421,125439.31593423389
2422,98727.53565183218
2423,143467.50256279283
2424,145351.02917522014
2425,193642.149274854
2426,135378.52528044806
2427,139474.25667177973
2428,185711.47890384574
2429,103787.88867319624
2430,128989.3698211454
2431,92703.03836122615
2432,145878.35875417612
2433,141812.81587153187
2434,132704.35404224106
2435,152567.77703253858
2436,114178.88416134285
2437,101758.15535921766
2438,116706.58824566557
2439,110973.1320539737
2440,136152.08998189523
2441,137356.11782702044
2442,97430.15527342219
2443,146669.45913740815
2444,132202.41225067715
2445,109421.61453084438
2446,139333.93801378578
2447,212618.88970461255
2448,135393.6722915837
2449,117524.97821743431
2450,166117.2582672155
2451,122598.94360606879
2452,202560.45454519146
2453,94959.03098854779
2454,112711.07695346099
2455,121314.39432146915
2456,155254.4837356531
2457,127317.15966056053
2458,128815.27228592252
2459,110123.957367958
2460,146234.35811110647
2461,123912.91800489358
2462,125913.70166264748
2463,140873.35419368063
2464,174711.92264320402
2465,137816.4323744754
2466,128421.90148800437
2467,165818.48547414946
2468,92358.79709323285
2469,91197.47547545274
2470,189841.9143402859
2471,217535.07122028206
2472,172213.64936047883
2473,116188.61940692662
2474,75528.77057496816
2475,213111.4390067267
2476,107159.61242746864
2477,111896.77187720388
2478,155420.42082046453
2479,103519.67113098445
2480,151037.483441577
2481,141041.09513929722
2482,133369.2206873609
2483,101947.79426351728
2484,132873.74073710304
2485,133487.90928501726
2486,140849.93734867504
2487,197104.2407906846
2488,181189.6158325659
2489,155202.4214969183
2490,149912.09710780907
2491,113746.00456231591
2492,196368.61347723193
2493,162127.6109723458
2494,151916.7554972673
2495,79764.59529612112
2496,236911.27165969083
2497,162336.57022958045
2498,92067.22905747435
2499,82101.41387705877
2500,112179.10522797998
2501,152750.9091690174
2502,149220.1862584167
2503,109320.76951558345
2504,167313.36190584218
2505,231091.46794243436
2506,263657.4061206352
2507,280730.50884726475
2508,266715.02086168854
2509,224126.49357316404
2510,218339.89530023662
2511,186585.6387064702
2512,209104.7388990132
2513,250292.06972636684
2514,302822.25850161334
2515,137259.91923261492
2516,177563.25394205766
2517,133869.10666803806
2518,147664.7084801287
2519,229324.9139008231
2520,219352.306273386
2521,198518.88732267122
2522,227734.87420084147
2523,118320.21254873378
2524,134514.5954819829
2525,133142.39321360074
2526,144438.70049976956
2527,128989.78095484941
2528,122010.36247052057
2529,136356.39528826386
2530,119155.39174672126
2531,242078.13133521838
2532,225860.99376327646
2533,206061.108694226
2534,256396.8027191653
2535,276889.87344271195
2536,237019.00007246365
2537,241371.45166776
2538,192462.43011038908
2539,207817.61608318554
2540,185763.57969138602
2541,193285.53191625845
2542,171591.72070774974
2543,114352.94184104746
2544,120749.22820891731
2545,140819.67038639545
2546,135274.36984681658
2547,145739.57028084606
2548,160469.0284332513
2549,148987.16275702804
2550,606343.452849349
2551,145221.00626758253
2552,144928.3562883437
2553,76091.85729513866
2554,74926.33530028426
2555,106670.68668938769
2556,84726.19988358593
2557,93486.43140821812
2558,147680.51811357727
2559,125992.95327563319
2560,143019.70122968586
2561,142672.02728970983
2562,135761.63507026562
2563,127385.80568764315
2564,188858.2940512793
2565,114455.31928283701
2566,132239.1444073582
2567,103486.65710208124
2568,184265.21477374254
2569,207217.39218026202
2570,121196.00345990033
2571,167002.14346801478
2572,159762.24963100796
2573,210340.86341172128
2574,254313.1107333127
2575,147849.33361577967
2576,134137.5640901547
2577,169085.2632246568
2578,83176.44732840604
2579,16244.063618677523
2580,104475.83694225187
2581,110540.76018317566
2582,148816.35271509486
2583,267441.4251194045
2584,187578.4060633027
2585,193136.05675976828
2586,226553.943239617
2587,206185.08935413067
2588,145246.46793156018
2589,163308.70995174462
2590,231510.42518484793
2591,261200.0266138208
2592,217238.04169053448
2593,274519.6768080083
2594,197731.39830113426
2595,235913.55044785445
2596,314563.76103461394
2597,209829.99220061887
2598,281197.757436525
2599,340373.39471258206
2600,142981.65400097013
2601,158790.42139365475
2602,66302.59210059587
2603,85148.28851212648
2604,69787.59974475617
2605,67794.76685886942
2606,152881.42956920483
2607,217748.84631121327
2608,204439.5472130108
2609,173757.04123134032
2610,107170.48165641037
2611,122914.15061677666
2612,159977.35253951183
2613,137830.09580712634
2614,110766.97042754859
2615,175602.2629091725
2616,167520.4627404433
2617,196555.4154876729
2618,245006.21054775396
2619,208157.85482283242
2620,178862.43652493088
2621,178708.61125474487
2622,187828.31650447487
2623,231183.60170586163
2624,286122.6597986414
2625,263645.25722492335
2626,179988.58608509522
2627,162492.61110321738
2628,397977.69325491856
2629,433989.773670739
2630,324900.644615256
2631,429426.222626759
2632,373070.1654420261
2633,276139.7192942685
2634,377590.27069780254
2635,171131.22523758802
2636,180323.4122475796
2637,215979.93552756746
2638,261220.37671478
2639,188689.49228393423
2640,155035.09989089152
2641,97747.39260268975
2642,188852.37783134665
2643,106911.23263070798
2644,111236.80293658536
2645,111386.64831000174
2646,99335.14020584778
2647,112460.5071280447
2648,142886.1851206526
2649,159094.75343930468
2650,134285.26109358005
2651,141738.38175120676
2652,367746.79542223236
2653,247395.7153535696
2654,253537.04119839176
2655,371681.9410931669
2656,319216.982581332
2657,350780.1245864608
2658,305664.06575296493
2659,299247.2155784187
2660,344900.79659605736
2661,331909.2330475572
2662,361767.0133980394
2663,269685.200274834
2664,296192.5356563239
2665,320058.64889843063
2666,291291.93094965257
2667,187920.1917978306
2668,194549.48358630447
2669,195400.85436409913
2670,280795.29108915076
2671,200026.98221636284
2672,201457.73721733733
2673,205649.66807457415
2674,205617.59169381793
2675,172436.4189445507
2676,216512.98013222002
2677,205089.93975883312
2678,256486.46628200787
2679,263330.11008436297
2680,273990.04548896424
2681,393984.7325602702
2682,304760.9837354305
2683,448876.43240251555
2684,303701.99904783786
2685,323174.0035486205
2686,252984.58557083845
2687,279758.9016086188
2688,220614.48622818632
2689,210557.2133521163
2690,365274.9906249965
2691,196762.74751258438
2692,137709.00654708117
2693,212696.89524102706
2694,144747.75848919342
2695,209885.1991017746
2696,200158.44226588757
2697,181535.9710332429
2698,224263.22200354634
2699,179938.51738204257
2700,159454.31809362996
2701,167678.65043489434
2702,116034.2529966433
2703,147010.45741826986
2704,143013.07028135704
2705,105598.16424494784
2706,105183.13973870578
2707,135132.1029628507
2708,119940.11865284645
2709,111211.20564474245
2710,122901.47024973767
2711,272397.38861826283
2712,355595.7181152698
2713,172609.75770263025
2714,159486.74639865395
2715,176759.37140532097
2716,150308.32472215744
2717,194608.4514567682
2718,226403.26556989687
2719,147347.47242372943
2720,197482.27993040226
2721,132973.8687640534
2722,183669.8457842677
2723,170463.02891016737
2724,125537.03778322891
2725,127029.04792209543
2726,133496.57503756852
2727,159905.59195406863
2728,191929.8130916867
2729,140690.22613188083
2730,140991.8780426218
2731,135245.57108241957
2732,126789.42915243434
2733,149539.05396696413
2734,149628.77203131988
2735,145341.32189801033
